,artist_name,song_title,identifier,danceability,energy,loudness,speechiness,acousticness,instrumentalness,valence,tempo,cluster_k30
3014,Wavves,King of the Beach,not_hot,0.38,0.685,-6.244,0.038,0.435,0.00129,0.331,128.449,23
3015,Dijon,Lace,not_hot,0.609,0.353,-8.71,0.0352,0.444,7.31e-05,0.104,117.999,12
3016,Wale,The Body (feat. Jeremih),not_hot,0.352,0.0856,-11.838,0.0332,0.958,0.846,0.0625,97.956,5
3017,Rhye,Last Dance,not_hot,0.259,0.4,-6.108,0.0356,0.746,1.62e-06,0.389,183.436,25
3018,Lavinia Meijer,Le onde,not_hot,0.468,0.974,-5.0,0.136,0.000122,0.000169,0.324,111.264,4
3019,Jim Croce,"Bad, Bad Leroy Brown",not_hot,0.593,0.933,-4.894,0.119,0.000445,0.384,0.497,153.993,11
3020,Bombay Bicycle Club,"Lights Out, Words Gone",not_hot,0.432,0.901,-8.287,0.0322,0.00311,0.877,0.636,144.916,14
3021,Pepper,Love Affair,not_hot,0.649,0.888,-7.148,0.0869,0.092,0.0,0.839,78.943,22
3022,George Shearing,On The Street Where You Live - Remastered,not_hot,0.329,0.59,-5.453,0.0304,0.00823,0.0,0.235,72.416,13
3023,Kacey Musgraves,Good Ol' Boys Club,not_hot,0.563,0.756,-7.916,0.0565,0.37,1.55e-05,0.624,105.121,20
3024,Andrew Bird,Pulaski,not_hot,0.663,0.942,-5.016,0.0421,0.000388,0.688,0.129,130.058,14
3025,Adventure Club,Thunderclap,not_hot,0.783,0.445,-11.652,0.354,0.00602,0.0,0.699,150.047,16
3026,Train,I Got You,not_hot,0.422,0.93,-3.235,0.0904,0.0435,0.0,0.67,167.964,10
3027,Toro y Moi,Labyrinth,not_hot,0.547,0.729,-6.801,0.0445,0.3,1.75e-06,0.817,120.334,1
3028,Falconer,Long Gone By,not_hot,0.394,0.663,-6.619,0.0295,0.0769,0.00644,0.737,207.575,10
3029,Toots & The Maytals,"Louie, Louie",not_hot,0.559,0.802,-5.495,0.052,0.00518,0.0,0.432,120.045,11
3030,Jack Harlow,VACATE (feat. Taylor),not_hot,0.381,0.982,-2.865,0.271,0.00071,0.172,0.23,179.924,15
3031,Lamb,Gorecki,not_hot,0.758,0.832,-4.811,0.0646,0.0312,2.43e-05,0.829,169.972,3
3032,Shakey Graves,If Not For You,not_hot,0.497,0.638,-5.31,0.0274,0.0467,0.0,0.77,172.01,10
3033,T-Pain,Freeze,not_hot,0.725,0.428,-9.435,0.145,0.43,0.0,0.376,105.025,12
3034,Adam Sanders,We Live It,not_hot,0.613,0.12,-14.099,0.0328,0.894,0.0,0.137,100.044,24
3035,Trapt,Bring It,not_hot,0.78,0.85,-1.248,0.397,0.0433,0.000847,0.608,145.02,16
3036,Portugal. The Man,Number One (feat. Richie Havens & Son Little),not_hot,0.525,0.438,-17.129,0.0489,0.799,0.92,0.0663,123.993,17
3037,Patty Griffin,Long Ride Home,not_hot,0.865,0.595,-6.705,0.227,0.0377,0.0,0.819,96.948,6
3038,Worship Central,The Way - Live,not_hot,0.484,0.932,-4.454,0.0619,0.00249,3.62e-06,0.346,140.996,11
3039,Zeds Dead,Adrenaline,not_hot,0.694,0.841,-3.889,0.0524,0.399,0.00652,0.416,117.968,21
3040,Béla Fleck and the Flecktones,Improv/Prelude from Bach violin partita #3 - Live at the Quick,not_hot,0.723,0.639,-3.442,0.155,0.43,0.000476,0.658,148.919,3
3041,Judah & the Lion,Going To Mars,not_hot,0.652,0.356,-13.733,0.0419,0.546,0.000103,0.56,148.822,12
3042,Braxton Cook,For More,not_hot,0.165,0.271,-16.797,0.0426,0.363,0.669,0.248,63.443,5
3043,RAY BLK,Chill Out,not_hot,0.75,0.549,-9.672,0.0325,0.0729,2.97e-06,0.945,129.156,3
3044,Don Moen,I Offer My Life,not_hot,0.646,0.761,-3.991,0.0267,0.221,0.0,0.336,108.999,11
3045,Joe Rogan,Weird Spots in the Middle,not_hot,0.302,0.868,-9.349,0.0688,5.68e-05,0.185,0.454,136.572,15
3046,Andrea Valle,No More,not_hot,0.434,0.401,-5.532,0.0326,0.532,0.0,0.319,124.838,12
3047,Charlie Haden,Take My Hand Precious Lord,not_hot,0.267,0.981,-2.04,0.136,0.00548,0.0,0.456,188.181,15
3048,Los Fabulosos Cadillacs,El Profesor Galíndez,not_hot,0.516,0.439,-5.968,0.033,0.319,0.0,0.165,110.662,13
3049,Alborosie,I Rusalem,not_hot,0.364,0.0733,-19.818,0.0382,0.968,0.851,0.229,77.95,5
3050,Chino & Nacho,Tartamudo,not_hot,0.41,0.596,-6.899,0.0356,0.00145,0.0,0.136,139.913,23
3051,Jaymes Young,Northern Lights,not_hot,0.704,0.48,-11.623,0.319,0.341,0.0,0.338,89.981,26
3052,Combinacion De La Habana,El Farsante,not_hot,0.787,0.853,-4.008,0.319,0.268,0.0,0.667,160.083,16
3053,High Valley,County Line,not_hot,0.821,0.421,-7.608,0.251,0.945,0.00921,0.573,109.869,26
3054,Shakey Graves,Climb on the Cross,not_hot,0.54,0.981,-3.015,0.0799,0.000157,0.0101,0.224,120.011,11
3055,Giuseppe Verdi,Requiem: II. Dies Irae,not_hot,0.612,0.723,-5.638,0.035,0.558,0.00305,0.665,128.247,3
3056,Willie Colón,Que Lio,not_hot,0.667,0.678,-4.97,0.0254,0.12,0.357,0.446,100.007,20
3057,Kacey Musgraves,High Time,not_hot,0.363,0.25,-23.769,0.0338,0.977,0.863,0.389,113.282,19
3058,Ravyn Lenae,Greetings,not_hot,0.944,0.425,-7.146,0.326,0.046,0.0,0.124,129.996,16
3059,Madonna,4 Minutes (feat. Justin Timberlake and Timbaland),not_hot,0.698,0.987,-0.734,0.167,0.0227,0.000558,0.266,129.763,11
3060,Fog Lake,Push,not_hot,0.783,0.842,-8.838,0.054,0.0337,2.57e-06,0.933,117.79,22
3061,Godsmack,Let it Out,not_hot,0.821,0.827,-5.031,0.189,0.059,0.0,0.596,136.062,21
3062,Alanis Morissette,You Oughta Know,not_hot,0.575,0.701,-4.145,0.0932,0.0099,0.185,0.0379,109.005,28
3063,Zero 7,Destiny - KFOG Live Session,not_hot,0.284,0.0505,-27.141,0.0476,0.987,0.914,0.0986,81.624,27
3064,YULTRON,Sleep At Night,not_hot,0.512,0.833,-8.697,0.0448,0.557,2.98e-05,0.519,101.188,29
3065,Casting Crowns,The Bridge,not_hot,0.235,0.469,-9.692,0.03,0.729,0.603,0.0856,129.186,18
3066,Jim Gaffigan,Mary Had a Little Lamb,not_hot,0.134,0.348,-11.569,0.0369,0.963,0.77,0.0575,78.832,5
3067,Rivers & Robots,My Refuge,not_hot,0.264,0.227,-16.224,0.0313,0.714,0.452,0.134,98.751,0
3068,Flyleaf,Again,not_hot,0.773,0.309,-8.5,0.0339,0.415,0.00014,0.42,128.105,12
3069,Tove Lo,Not On Drugs,not_hot,0.273,0.139,-15.384,0.0368,0.989,0.926,0.103,132.169,19
3070,Thousand Foot Krutch,Let the Sparks Fly,not_hot,0.631,0.848,-4.839,0.31,0.138,0.0,0.265,91.879,6
3071,Fat Freddy's Drop,The Camel feat. Alice Russel,not_hot,0.737,0.646,-7.854,0.315,0.196,0.0,0.651,93.85,6
3072,Dustin O'Halloran,Opus 26,not_hot,0.794,0.8,-7.229,0.136,0.0064,8.82e-05,0.802,143.982,3
3073,Brian Tyler,On the Horizon,not_hot,0.553,0.738,-7.963,0.0457,0.213,0.0,0.759,138.602,1
3074,Ali Akbar Khan,Guru Bandana (Prayer),not_hot,0.683,0.371,-14.141,0.0731,0.902,0.58,0.576,100.311,17
3075,Gramatik,Break Loose,not_hot,0.713,0.752,-5.234,0.29,0.0339,0.0,0.74,159.943,16
3076,Passafire,Longshot,not_hot,0.66,0.794,-4.305,0.098,0.219,0.0,0.426,179.995,10
3077,Omar Koonze,Prácticamente,not_hot,0.26,0.363,-8.821,0.0316,0.0839,0.0,0.0758,148.1,23
3078,KALEO,Way Down We Go - Recorded at Spotify Studios NYC,not_hot,0.421,0.497,-11.542,0.0272,0.243,0.0175,0.59,79.008,13
3079,Nas,Made You Look,not_hot,0.506,0.913,-5.301,0.0512,0.138,0.000853,0.894,151.182,10
3080,Sufjan Stevens,City of Roses,not_hot,0.634,0.928,-5.769,0.0397,0.0749,0.0598,0.96,111.863,1
3081,Luther Vandross,So Amazing,not_hot,0.856,0.295,-9.799,0.0472,0.213,0.000269,0.229,124.988,28
3082,Chris Brown,Picture Me Rollin',not_hot,0.778,0.667,-6.056,0.13,0.00941,1.2e-05,0.764,76.983,22
3083,HAIM,Found It In Silence,not_hot,0.79,0.433,-9.092,0.0695,0.268,0.0,0.311,125.973,28
3084,Gramatik,Balkan Express,not_hot,0.216,0.0885,-21.505,0.0388,0.989,0.22,0.0607,126.795,0
3085,Vineyard Worship,Sweetly Broken,not_hot,0.623,0.599,-8.496,0.0343,0.0877,0.0,0.56,148.077,21
3086,Berhana,Wade Green,not_hot,0.701,0.58,-7.015,0.0448,0.113,0.0172,0.215,112.052,28
3087,We Came As Romans,I Knew You Were Trouble,not_hot,0.53,0.593,-8.198,0.144,0.0558,8.33e-06,0.363,85.031,13
3088,Kevin Kiner,Ahsoka Leaves,not_hot,0.321,0.937,-4.281,0.0613,0.00772,9.46e-05,0.344,172.974,15
3089,Nicholas Hooper,Into The Pensieve,not_hot,0.494,0.939,-3.127,0.126,0.00666,0.0,0.893,177.751,10
3090,Ayreon,Everybody Dies,not_hot,0.692,0.409,-9.304,0.264,0.713,0.0,0.434,64.051,26
3091,Brian Eno,Kazakhstan,not_hot,0.666,0.537,-6.094,0.0741,0.269,0.203,0.523,75.045,7
3092,August Alsina,Drugs,not_hot,0.777,0.4,-5.91,0.0265,0.121,0.000243,0.479,110.992,7
3093,Long Beach Dub Allstars,Rolled Up,not_hot,0.585,0.734,-6.987,0.0713,0.00724,0.204,0.634,127.042,1
3094,Fat Freddy's Drop,Flashback,not_hot,0.892,0.431,-8.724,0.0691,0.118,0.0,0.911,134.98,3
3095,Kari Jobe,Closer To Your Heart,not_hot,0.596,0.671,-7.094,0.0609,0.00997,0.000994,0.614,94.033,20
3096,Mir Fontane,Down By The River,not_hot,0.3,0.361,-8.482,0.0315,0.245,0.0,0.187,145.153,23
3097,Ja Rule,Down A** B**ch,not_hot,0.264,0.966,-5.009,0.0832,0.094,0.175,0.427,131.603,15
3098,Hans Zimmer,Roadside Rhapsody,not_hot,0.447,0.338,-10.73,0.0296,0.862,0.0354,0.29,129.967,25
3099,The Avett Brothers,Bella Donna,not_hot,0.144,0.233,-12.497,0.0386,0.969,0.931,0.0399,66.876,5
3100,Rend Collective,"10,000 Reasons",not_hot,0.165,0.0695,-14.309,0.0354,0.864,0.901,0.0338,76.124,5
3101,Eric Bellinger,Back It Up (feat. BJ The Chicago Kid),not_hot,0.326,0.703,-6.225,0.0338,0.00235,0.0169,0.397,129.326,23
3102,Brian McKnight,Another You,not_hot,0.649,0.3,-14.74,0.0498,0.623,4.46e-06,0.294,99.989,24
3103,Messiah,Cuando Yo Te Veo,not_hot,0.583,0.301,-10.598,0.0243,0.883,0.0,0.337,79.364,24
3104,Declan McKenna,Basic,not_hot,0.685,0.773,-7.202,0.0841,0.266,0.0393,0.711,126.017,1
3105,Phil Perry,You Belong To Me,not_hot,0.127,0.0632,-21.617,0.0383,0.934,0.855,0.056,84.176,5
3106,Doja Cat,All Nighter,not_hot,0.759,0.526,-9.148,0.0359,0.64,0.796,0.154,122.034,17
3107,Movements,Nineteen,not_hot,0.664,0.523,-8.725,0.0251,0.566,0.00901,0.797,104.918,9
3108,Gabriel Fauré,"Les berceaux, Op.23, No.1",not_hot,0.493,0.866,-5.665,0.0976,0.00178,2.23e-05,0.489,131.06,11
3109,Super Yei,Cuidao - Reggaeton Version,not_hot,0.56,0.901,-3.592,0.327,0.0439,0.0,0.712,104.536,6
3110,Lord Echo,In Your Life,not_hot,0.776,0.566,-7.561,0.0739,0.366,0.0,0.652,139.937,3
3111,Influence Music,Shout To The Lord / What A Beautiful Name - Live,not_hot,0.816,0.869,-4.995,0.247,0.162,0.0,0.767,167.975,16
3112,Alter Bridge,Show Me A Leader,not_hot,0.349,0.486,-12.919,0.0723,0.758,0.000273,0.329,175.216,25
3113,Kutless,King of My Heart,not_hot,0.371,0.812,-4.322,0.0415,0.0735,0.0,0.214,169.686,15
3114,Digable Planets,Where I'm From,not_hot,0.466,0.759,-8.148,0.0311,0.0304,0.0405,0.659,180.021,10
3115,Hippo Campus,Simple Season,not_hot,0.888,0.451,-9.552,0.186,0.143,1.76e-05,0.3,126.071,21
3116,Pat The Bunny,"We don't get tired, we get even",not_hot,0.721,0.654,-8.107,0.0329,0.268,0.00392,0.903,131.963,3
3117,John Powell,Toothless Lost,not_hot,0.49,0.725,-6.854,0.0763,0.00813,0.119,0.106,126.004,23
3118,Ekali,Babylon (feat. Denzel Curry) - Sober Rob & Oshi Remix,not_hot,0.479,0.694,-4.626,0.0251,0.052,4.24e-06,0.654,85.358,20
3119,Natiruts,Pérola Negra - Ao Vivo,not_hot,0.458,0.519,-10.15,0.0319,0.58,0.0081,0.399,157.503,25
3120,Tony Bennett,I’ve Got A Crush On You,not_hot,0.257,0.731,-4.879,0.0422,0.152,0.00996,0.805,174.449,10
3121,Dread Mar I,No Corras,not_hot,0.816,0.361,-10.712,0.0737,0.000388,0.0939,0.218,110.968,28
3122,Giuseppe Verdi,"La Traviata / Act 1: ""Dell'invito trascorsa è già l'ora""",not_hot,0.616,0.91,-3.316,0.124,0.0109,0.0,0.714,150.038,1
3123,John Lunn,The Hall of the Fallen,not_hot,0.611,0.85,-6.198,0.0375,0.00241,0.0,0.453,128.024,11
3124,Destroyer,Painter in Your Pocket,not_hot,0.705,0.55,-6.276,0.0413,0.0881,1.25e-06,0.627,137.977,21
3125,The Prodigy,Spitfire (05 Version),not_hot,0.506,0.921,-4.98,0.0444,0.0182,0.0151,0.387,139.952,11
3126,Collie Buddz,Glass House,not_hot,0.827,0.707,-8.712,0.197,0.0997,0.0,0.587,126.007,6
3127,As I Lay Dying,Nothing Left,not_hot,0.595,0.887,-9.58,0.0672,0.00465,0.775,0.677,133.811,14
3128,Sublime With Rome,Wherever You Go,not_hot,0.782,0.63,-5.683,0.162,0.00161,0.0,0.295,78.516,28
3129,Billie Holiday,On The Sunny Side Of The Street,not_hot,0.444,0.548,-9.496,0.123,0.109,0.0,0.649,108.968,7
3130,Air,The Way You Look Tonight,not_hot,0.486,0.83,-10.815,0.037,0.0104,0.000475,0.652,151.869,10
3131,Mint Condition,Someone To Love,not_hot,0.739,0.79,-5.307,0.103,0.0674,0.0,0.652,96.055,22
3132,Josh Turner,Your Smile,not_hot,0.17,0.0839,-35.425,0.0515,0.971,0.949,0.0392,128.648,27
3133,Jamey Johnson,Stars In Alabama,not_hot,0.447,0.422,-11.076,0.167,0.872,5.6e-06,0.77,165.695,25
3134,Julian Lage,Nocturne (Live),not_hot,0.65,0.437,-9.637,0.0386,0.402,0.00693,0.852,159.982,3
3135,Aventura,La Novelita,not_hot,0.76,0.462,-11.003,0.103,0.621,0.32,0.905,146.655,9
3136,Amber Run,Just My Soul Responding,not_hot,0.831,0.431,-9.82,0.346,0.188,0.000217,0.651,87.955,26
3137,Meshuggah,Future Breed Machine,not_hot,0.75,0.771,-8.91,0.0935,0.0111,2.14e-05,0.75,114.898,22
3138,Kensuke Ushio,slt,not_hot,0.429,0.865,-3.751,0.0625,0.00129,0.0,0.681,151.043,10
3139,Sara Bareilles,Little Black Dress,not_hot,0.294,0.0598,-13.03,0.0365,0.941,0.0,0.254,82.088,0
3140,Dirty Heads,Driftin',not_hot,0.474,0.503,-5.289,0.0445,0.335,0.0,0.431,180.059,23
3141,Garnett Silk,It's Growing,not_hot,0.471,0.348,-8.207,0.0345,0.739,0.0,0.455,141.514,25
3142,Ska-P,Wild Spain,not_hot,0.383,0.536,-18.232,0.0377,0.0276,0.219,0.761,104.029,7
3143,R.K.M & Ken-Y,No Vuelvas,not_hot,0.607,0.894,-3.357,0.0657,0.000101,0.000652,0.596,128.001,1
3144,Juicy J,Smokin' Rollin',not_hot,0.527,0.633,-7.509,0.17,0.00956,0.0,0.301,91.129,4
3145,Ben Webster,Poutin',not_hot,0.688,0.52,-8.196,0.213,0.0155,1.68e-06,0.554,76.99,6
3146,Howard Shore,Over Hill,not_hot,0.235,0.173,-19.105,0.0421,0.978,0.0942,0.128,110.995,0
3147,Night Riots,Fangs,not_hot,0.33,0.279,-12.1,0.034,0.0232,0.409,0.0535,122.041,18
3148,Georges Bizet,Carmen Suite No.2: Danse bohème,not_hot,0.516,0.411,-8.606,0.0301,0.676,1.76e-05,0.122,129.769,12
3149,All That Remains,Six,not_hot,0.334,0.564,-7.279,0.0376,0.184,5.84e-05,0.112,143.98,23
3150,Michelle Branch,Breathe,not_hot,0.536,0.868,-8.972,0.941,0.903,0.0,0.6,69.004,8
3151,Confederate Railroad,She Never Cried - Remastered Version,not_hot,0.68,0.613,-5.959,0.0612,0.0319,0.236,0.623,58.099,7
3152,Eek-A-Mouse,Wa-Do-Dem,not_hot,0.443,0.631,-10.203,0.305,0.491,0.00226,0.122,99.686,26
3153,Shannon Lay,Always Room,not_hot,0.31,0.506,-11.982,0.0331,0.718,0.103,0.11,88.044,13
3154,Franz Liszt,"Les Jeux d'eaux a la Villa d'Este, S. 163",not_hot,0.656,0.768,-4.949,0.0593,0.259,4.16e-06,0.507,95.067,20
3155,Ocean Alley,Glitter,not_hot,0.513,0.561,-5.586,0.0339,0.22,0.000307,0.406,129.923,23
3156,Alexandre Desplat,Fingers,not_hot,0.739,0.578,-6.858,0.14,0.288,0.0,0.548,76.011,7
3157,Rivers & Robots,Forevermore,not_hot,0.657,0.528,-8.039,0.0679,0.707,0.000158,0.35,75.44,29
3158,Rebelution,Trap Door,not_hot,0.573,0.965,-3.278,0.0447,0.000525,0.0,0.922,101.552,1
3159,Tee Grizzley,First Day Out (feat. Meek Mill) - Remix,not_hot,0.498,0.365,-10.61,0.0372,0.739,0.0,0.595,132.673,25
3160,Jason Upton,The Farmer and the Field,not_hot,0.876,0.574,-5.442,0.0694,0.413,0.000184,0.647,96.002,22
3161,KennyHoopla,Lost Cause//,not_hot,0.267,0.831,-3.213,0.0428,0.126,0.000375,0.685,171.276,10
3162,The Isley Brothers,Ohio / Machine Gun,not_hot,0.63,0.569,-9.264,0.0278,0.775,0.717,0.392,95.026,17
3163,Modest Mouse,Spitting Venom,not_hot,0.325,0.388,-11.37,0.031,0.935,0.709,0.402,110.614,17
3164,Thompson Square,Breakers,not_hot,0.643,0.526,-5.576,0.0274,0.524,8.45e-06,0.222,119.998,12
3165,Disturbed,This Venom,not_hot,0.289,0.0655,-22.956,0.0501,0.982,0.0459,0.037,139.266,0
3166,Golden Vessel,Tell the-Girl,not_hot,0.535,0.342,-9.322,0.0557,0.489,1.27e-05,0.0799,118.201,12
3167,Jim James,The World's Smiling Now,not_hot,0.651,0.45,-9.317,0.0319,0.831,0.58,0.826,92.107,9
3168,TGT,Sex Never Felt Better,not_hot,0.105,0.238,-16.899,0.0345,0.644,0.89,0.0595,66.789,5
3169,K.Flay,FML,not_hot,0.525,0.366,-16.488,0.0718,0.958,0.751,0.0785,179.956,17
3170,Nicki Minaj,Did It On’em,not_hot,0.865,0.664,-6.822,0.108,0.00689,0.0,0.565,162.831,21
3171,Mitski,Come into the Water,not_hot,0.625,0.303,-11.547,0.0467,0.795,0.00521,0.21,120.156,24
3172,Snails,Snailephant,not_hot,0.766,0.855,-6.37,0.154,0.143,0.0,0.227,112.003,21
3173,Plumb,God Help Me,not_hot,0.17,0.0814,-16.352,0.0381,0.885,0.809,0.0372,76.775,5
3174,Bethel Music,Closer,not_hot,0.605,0.744,-5.5,0.252,0.00291,0.0,0.743,76.171,6
3175,Jai Wolf,Like It's Over (feat. MNDR),not_hot,0.146,0.00137,-44.103,0.0441,0.844,0.678,0.132,103.436,27
3176,Bastille,Pompeii - Audien Remix,not_hot,0.646,0.698,-5.019,0.0345,0.000177,3.36e-06,0.645,125.022,1
3177,Astor Piazzolla,Milonga Del Angel,not_hot,0.615,0.6,-6.337,0.0353,0.0882,0.0153,0.467,137.996,21
3178,The Strokes,Between Love & Hate,not_hot,0.572,0.559,-10.367,0.0902,0.538,0.0113,0.325,76.295,29
3179,Tony! Toni! Toné!,If I Had No Loot,not_hot,0.702,0.555,-8.739,0.0401,0.0355,0.0,0.484,111.714,7
3180,Brett Eldredge,Brother,not_hot,0.786,0.761,-4.509,0.0638,0.199,0.0,0.696,139.954,3
3181,Fatboy Slim,"Right Here, Right Now",not_hot,0.364,0.0946,-16.25,0.0307,0.888,0.000765,0.22,101.085,0
3182,Strand of Oaks,Weird Ways,not_hot,0.552,0.863,-5.504,0.0431,0.0733,1.84e-06,0.345,90.675,20
3183,Hannah Montana,"This Is The Life - From ""Hannah Montana""/Soundtrack Version",not_hot,0.521,0.879,-4.255,0.0566,0.000785,0.0,0.714,129.056,1
3184,Heather Headley,Shadowland,not_hot,0.351,0.323,-10.368,0.0296,0.175,0.0,0.505,132.748,23
3185,Etta James,Miss You,not_hot,0.847,0.689,-9.104,0.203,0.038,3.34e-05,0.61,92.082,6
3186,Tosca,Rondo Acapricio,not_hot,0.675,0.776,-7.421,0.291,0.0191,0.000172,0.472,121.938,6
3187,Tavares,Heaven Must Be Missing (Re-Recorded / Remastered),not_hot,0.535,0.684,-4.39,0.0416,0.147,0.0,0.341,141.964,11
3188,NOFX,She's Nubs,not_hot,0.422,0.678,-10.987,0.0493,0.0583,0.371,0.195,116.577,23
3189,Olly Murs,Up,not_hot,0.413,0.691,-5.763,0.0502,0.137,0.0,0.581,102.063,20
3190,Ludwig van Beethoven,"Piano Sonata No. 28 in A Major, Op. 101: I. Etwas lebhaft, mit der innigsten Empfindung (Allegretto, ma non troppo)",not_hot,0.637,0.623,-5.061,0.0299,0.11,0.0,0.592,97.227,7
3191,Atlantic Starr,Am I Dreaming,not_hot,0.165,0.488,-7.632,0.0345,0.00373,0.0,0.044,175.903,23
3192,Monica,A Dozen Roses (You Remind Me) - Main,not_hot,0.0622,0.034,-24.722,0.0414,0.941,0.923,0.0356,68.173,27
3193,Maya Berovic,Pravo Vreme,not_hot,0.755,0.338,-12.836,0.0288,0.713,0.0769,0.546,98.027,9
3194,Matt Duncan,Lone Ranger,not_hot,0.639,0.486,-9.743,0.231,0.606,0.0,0.597,209.986,16
3195,American Aquarium,I Hope He Breaks Your Heart,not_hot,0.289,0.163,-17.656,0.0387,0.948,0.833,0.15,93.533,5
3196,Tenth Avenue North,Beloved,not_hot,0.708,0.933,-5.286,0.0507,0.0491,0.219,0.933,176.246,10
3197,Eddie Palmieri,Azucar,not_hot,0.725,0.98,-3.685,0.147,0.00332,0.326,0.0707,129.97,11
3198,Ra Ra Riot,Can You Tell,not_hot,0.577,0.676,-7.08,0.054,0.187,0.0,0.889,85.992,22
3199,Jamie Grace,Hold Me (feat. Tobymac),not_hot,0.677,0.41,-10.598,0.04,0.591,0.103,0.514,81.923,29
3200,Rise Against,Architects,not_hot,0.456,0.452,-11.526,0.0486,0.313,0.207,0.75,75.838,7
3201,Horse Feathers,Broken Beak,not_hot,0.612,0.646,-5.056,0.0291,0.594,0.0,0.716,134.685,3
3202,5 Seconds of Summer,Babylon - Live,not_hot,0.154,0.183,-25.544,0.0452,0.844,0.766,0.0339,135.627,19
3203,Zona Ganjah,Qué pasa contigo,not_hot,0.706,0.374,-13.985,0.0465,0.039,0.815,0.415,116.016,2
3204,Abstract Orchestra,New Day,not_hot,0.484,0.492,-8.656,0.319,0.206,0.00705,0.244,97.518,26
3205,Alexandre Desplat,End of War,not_hot,0.179,0.143,-23.406,0.0401,0.735,0.876,0.0423,91.667,5
3206,Frédéric Chopin,Romance-Larghetto,not_hot,0.244,0.471,-14.616,0.0522,0.375,0.834,0.0932,119.954,18
3207,Muscadine Bloodline,Depending on the Night,not_hot,0.808,0.45,-6.397,0.0328,0.231,0.0188,0.896,98.01,22
3208,Grand Puba,I Like It (I Wanna Be Where You Are),not_hot,0.703,0.529,-10.494,0.044,0.0782,0.845,0.414,91.029,2
3209,Coheed and Cambria,Queen Of The Dark,not_hot,0.574,0.8,-5.686,0.0405,0.0356,0.00157,0.421,73.588,20
3210,Olympia,Shoot To Forget,not_hot,0.753,0.18,-13.618,0.0566,0.975,0.00266,0.187,114.891,24
3211,GlobulDub,Limbo,not_hot,0.861,0.722,-7.151,0.213,0.0447,0.0,0.113,85.992,28
3212,Jauz,On Fire,not_hot,0.675,0.645,-7.648,0.0323,0.027,0.000172,0.898,113.079,22
3213,Train,If It's Love,not_hot,0.809,0.53,-8.017,0.0305,0.115,3.81e-06,0.907,129.982,3
3214,John Legend,Have Yourself a Merry Little Christmas (feat. Esperanza Spalding),not_hot,0.731,0.813,-4.071,0.0336,0.00597,3.45e-05,0.845,122.968,1
3215,Anouar Brahem,Vague / E la nave va,not_hot,0.594,0.787,-2.278,0.232,0.119,0.0,0.625,198.231,10
3216,Johnny Cash,Rock Island Line,not_hot,0.86,0.956,-1.611,0.0727,0.0262,0.722,0.0794,128.013,14
3217,Yandel,Persígueme,not_hot,0.761,0.414,-5.707,0.187,0.522,0.000493,0.764,85.874,9
3218,Animal Collective,Man Of Oil,not_hot,0.667,0.558,-5.743,0.0364,0.197,3.14e-06,0.402,140.016,21
3219,Manchester Orchestra,The Wolf,not_hot,0.575,0.776,-6.554,0.15,0.247,1.69e-06,0.304,92.088,4
3220,Clarence Carter,Part Time Love,not_hot,0.6,0.496,-9.594,0.0247,0.0494,0.0016,0.516,100.511,7
3221,Leven Kali,Good Lovin',not_hot,0.666,0.0551,-13.142,0.0801,0.903,0.00296,0.172,115.873,24
3222,TV Girl,Anjela,not_hot,0.25,0.114,-19.736,0.0422,0.914,0.077,0.0624,98.145,0
3223,Nico & Vinz,When The Day Comes,not_hot,0.601,0.608,-8.12,0.19,0.286,0.000863,0.171,146.994,21
3224,Dierks Bentley,Up On The Ridge,not_hot,0.625,0.781,-3.84,0.0582,0.0605,0.000153,0.439,159.968,11
3225,Pnau,Chameleon,not_hot,0.65,0.346,-7.85,0.0402,0.721,0.000577,0.125,123.919,12
3226,Steve Aoki,Been Ballin (feat. Lil Uzi Vert),not_hot,0.293,0.953,-4.564,0.195,2.68e-05,0.177,0.343,183.123,15
3227,Hudson Mohawke,FUSE,not_hot,0.874,0.651,-6.43,0.289,0.0314,0.0,0.791,150.023,16
3228,Carly Simon,Let the Riverrun,not_hot,0.463,0.269,-13.628,0.0289,0.724,8.51e-05,0.19,100.162,24
3229,Stan Rogers,Barret's Privateers,not_hot,0.631,0.752,-5.244,0.0367,0.022,0.0,0.748,169.92,10
3230,Jorja Smith,Let Me Down - Shy FX Remix,not_hot,0.315,0.982,-4.079,0.0796,3.18e-05,0.000899,0.53,170.732,15
3231,Buju Banton,Not An Easy Road,not_hot,0.655,0.58,-8.041,0.292,0.0145,1.11e-05,0.908,85.828,6
3232,Leslie Shaw,Faldita,not_hot,0.662,0.282,-11.985,0.0242,0.651,3.88e-06,0.377,89.912,24
3233,Hey Violet,Unholy,not_hot,0.437,0.665,-6.325,0.0341,0.201,3.4e-06,0.423,75.005,13
3234,The Kentucky Headhunters,Spirit In The Sky,not_hot,0.531,0.711,-5.187,0.0363,0.105,0.0,0.261,132.111,11
3235,Sugarland,Baby Girl - 3rd Version/Remix/Single Version,not_hot,0.712,0.643,-7.455,0.0324,0.509,0.0,0.682,127.024,3
3236,Skillet,Famous,not_hot,0.577,0.464,-7.943,0.024,0.0979,1.3e-06,0.346,90.557,28
3237,New Politics,One of Us,not_hot,0.468,0.77,-5.919,0.0468,0.154,4.91e-05,0.627,140.065,10
